merchant,category,amt,gender,zip,city_pop,is_fraud,age,hour,is_weekend
"fraud_Jones, Sawayn and Romaguera",misc_net,7.27,F,82514,1645,0,14571,12,weekday
fraud_Pollich LLC,home,45.7,F,45307,338,0,13679,12,weekday
fraud_Gulgowski LLC,home,64.61,M,45051,177,0,18852,12,weekday
"fraud_Schaefer, Fay and Hilll",entertainment,35.28,M,21750,3766,0,15305,12,weekday
fraud_Medhurst Inc,home,40.62,F,42731,341,0,34019,12,weekday
fraud_Bode-Schuster,kids_pets,109.06,F,97753,2016,0,26313,12,weekday
"fraud_O'Connell, Botsford and Hand",home,71.03,M,28611,885,0,13630,12,weekday
fraud_Connelly-Carter,home,102.48,F,60963,1807,0,18484,12,weekday
fraud_Kuhic LLC,shopping_net,266.91,F,53129,13973,0,16319,12,weekday
fraud_Gottlieb-Hansen,personal_care,3.65,F,87558,606,0,13639,12,weekday
"fraud_Schroeder, Wolff and Hermiston",travel,9.65,M,29455,20478,0,10446,12,weekday
"fraud_Hettinger, McCullough and Fay",home,35.15,M,12575,2258,0,32440,12,weekday
"fraud_Pouros, Walker and Spencer",kids_pets,2.31,M,41836,798,0,36357,12,weekday
fraud_Kub PLC,personal_care,215.27,F,85020,1312922,0,16148,12,weekday
"fraud_Quitzon, Green and Bashirian",shopping_pos,1.24,M,78214,1595797,0,11042,12,weekday
fraud_Watsica LLC,personal_care,4.31,M,82501,19408,0,11808,12,weekday
fraud_Stiedemann Ltd,food_dining,59.06,M,53803,1306,0,24593,12,weekday
"fraud_Nicolas, Hills and McGlynn",entertainment,1.42,M,43985,128,0,29136,12,weekday
"fraud_Hauck, Dietrich and Funk",kids_pets,44.21,M,83120,471,0,21345,12,weekday
fraud_Labadie LLC,personal_care,48.62,F,55128,753116,0,19880,12,weekday
fraud_Dickinson-Rempel,misc_pos,4.2,M,7750,3279,0,17263,12,weekday
fraud_Friesen Inc,shopping_pos,21.28,F,11796,4056,0,12982,12,weekday
"fraud_Crist, Jakubowski and Littel",home,74.22,F,64058,123373,0,12096,12,weekday
"fraud_Hodkiewicz, Prohaska and Paucek",travel,2.94,F,43070,133,0,26278,13,weekday
"fraud_McDermott, Osinski and Morar",home,67.19,M,75210,1263321,0,30362,13,weekday
fraud_Fritsch and Sons,health_fitness,9.95,M,35022,71463,0,13484,13,weekday
"fraud_Baumbach, Feeney and Morar",shopping_net,2.55,F,59448,743,0,19608,13,weekday
"fraud_Konopelski, Schneider and Hartmann",food_dining,45.19,M,49613,680,0,21569,13,weekday
"fraud_Swaniawski, Nitzsche and Welch",health_fitness,177.82,F,49628,372,0,11139,13,weekday
fraud_Gleason-Macejkovic,shopping_net,1.13,F,72583,1679,0,14497,13,weekday
"fraud_Windler, Goodwin and Kovacek",home,78.97,M,23357,776,0,27812,13,weekday
fraud_Pfeffer and Sons,shopping_pos,8.32,F,70774,10076,0,17556,13,weekday
"fraud_Yost, Schamberger and Windler",kids_pets,73.46,F,59448,743,0,19608,13,weekday
"fraud_Reichert, Huels and Hoppe",shopping_net,6.23,F,58275,733,0,11381,13,weekday
fraud_Schoen-Quigley,kids_pets,58.08,M,79063,686,0,16599,13,weekday
"fraud_Metz, Russel and Metz",kids_pets,197.7,F,97034,42817,0,15932,13,weekday
fraud_Erdman-Durgan,health_fitness,63.6,M,14733,3833,0,20181,13,weekday
fraud_Heathcote LLC,shopping_net,106.7,M,55606,272,0,8954,13,weekday
"fraud_Bahringer, Bergnaum and Quitzon",home,106.65,F,97377,917,0,11143,13,weekday
fraud_Veum-Koelpin,travel,2.28,M,59714,18182,0,18457,13,weekday
"fraud_Becker, Harris and Harvey",personal_care,16.67,F,30009,165556,0,10240,13,weekday
fraud_Monahan-Morar,personal_care,7.57,M,44702,192805,0,22839,13,weekday
"fraud_Kihn, Abernathy and Douglas",shopping_net,4.85,F,87117,310,0,17268,13,weekday
fraud_Johns Inc,entertainment,70.05,M,30803,741,0,14501,13,weekday
fraud_Mosciski Group,travel,4.92,F,24070,1363,0,31185,13,weekday
fraud_Abbott-Steuber,personal_care,72.74,M,4074,18760,0,33885,13,weekday
fraud_Padberg-Rogahn,entertainment,81.67,M,97813,1302,0,17980,13,weekday
fraud_Schaefer Ltd,kids_pets,17.88,F,72583,1679,0,14497,13,weekday
fraud_Dibbert-Green,entertainment,57.26,M,86018,759,0,25124,13,weekday
fraud_Erdman-Durgan,health_fitness,83.81,F,15010,28425,0,9345,13,weekday
fraud_Weimann-Lockman,kids_pets,138.54,F,21102,11751,0,22609,13,weekday
"fraud_Mante, Luettgen and Hackett",health_fitness,74.06,M,15077,198,0,17242,13,weekday
fraud_Nienow PLC,entertainment,68.58,M,65680,1201,0,16733,13,weekday
fraud_Kub-Heaney,health_fitness,77.51,M,64659,964,0,18645,13,weekday
"fraud_McDermott, Osinski and Morar",home,125.02,F,90403,92043,0,23635,13,weekday
fraud_Terry Ltd,home,35.59,F,78113,2435,0,21460,13,weekday
fraud_Zulauf LLC,personal_care,5.93,M,34112,276002,0,17174,13,weekday
fraud_Ratke and Sons,health_fitness,43.04,F,29061,13717,0,27813,13,weekday
fraud_Jakubowski Inc,home,17.6,F,95528,1139,0,27388,13,weekday
"fraud_Schuppe, Nolan and Hoeger",shopping_pos,5.35,F,96776,1490,0,12690,13,weekday
fraud_Beer-Jast,kids_pets,48.95,M,14778,1453,0,18956,13,weekday
fraud_Kautzer and Sons,personal_care,8.2,M,83643,129,0,21940,13,weekday
fraud_Feil-Morar,health_fitness,34.12,M,97033,60,0,30597,13,weekday
fraud_Denesik and Sons,shopping_pos,9.48,M,31771,5666,0,8153,13,weekday
fraud_Johnston-Casper,travel,7.33,F,64470,1631,0,26652,13,weekday
"fraud_Mante, Luettgen and Hackett",health_fitness,76.33,M,70531,1261,0,19550,13,weekday
"fraud_Quitzon, Green and Bashirian",shopping_pos,2.77,M,45801,86954,0,12223,13,weekday
"fraud_Medhurst, Labadie and Gottlieb",travel,9.47,F,40202,736284,0,26945,13,weekday
"fraud_Lesch, D'Amore and Brown",food_dining,6.64,M,75048,20328,0,14813,13,weekday
fraud_Botsford PLC,home,30.29,M,55606,272,0,8954,13,weekday
fraud_Kling-Ernser,entertainment,38.52,F,15920,922,0,19455,13,weekday
fraud_Bins-Howell,personal_care,23.95,M,80005,122111,0,14111,13,weekday
fraud_Kihn Inc,shopping_pos,6.27,M,77566,28739,0,9510,13,weekday
"fraud_Hartmann, Rowe and Hermann",travel,6.0,M,22968,9815,0,18449,13,weekday
fraud_Towne LLC,misc_pos,4.99,F,64019,2368,0,13325,13,weekday
fraud_Lynch-Wisozk,home,68.59,F,72042,5161,0,11964,13,weekday
fraud_Balistreri-Nader,misc_pos,5.61,F,5461,4542,0,10158,13,weekday
fraud_Kutch-Ferry,home,76.8,F,39769,1923,0,24100,13,weekday
fraud_Goyette-Gerhold,kids_pets,47.51,M,82514,1645,0,18215,13,weekday
fraud_Medhurst Inc,home,1.27,F,18103,166081,0,9962,13,weekday
"fraud_Bradtke, Torp and Bahringer",personal_care,20.27,M,80005,122111,0,14111,13,weekday
fraud_Lynch-Wisozk,home,20.31,F,7439,2456,0,11625,13,weekday
fraud_Botsford Ltd,shopping_pos,8.5,M,4364,6025,0,11220,13,weekday
fraud_Jewess LLC,shopping_pos,5.27,F,26292,836,0,16204,13,weekday
fraud_Homenick LLC,personal_care,63.78,M,67232,409656,0,14623,13,weekday
fraud_Ernser-Lynch,food_dining,45.29,F,24266,9521,0,17614,13,weekday
fraud_Gibson-Deckow,entertainment,18.85,M,55403,1022298,0,17999,13,weekday
"fraud_Zemlak, Tillman and Cremin",personal_care,45.85,F,51521,2036,0,19866,13,weekday
"fraud_Schneider, Hayes and Nikolaus",food_dining,73.0,F,66018,5760,0,17267,13,weekday
"fraud_Schumm, McLaughlin and Carter",food_dining,60.39,M,16034,2054,0,17999,13,weekday
fraud_Nader-Maggio,personal_care,31.69,M,71960,1383,0,21704,13,weekday
"fraud_Haley, Batz and Auer",health_fitness,14.22,F,76626,1563,0,17478,13,weekday
fraud_Pouros-Conroy,shopping_pos,8.35,M,28314,238602,0,11928,13,weekday
"fraud_Weimann, Kuhic and Beahan",shopping_pos,4.29,F,26339,255,0,19754,13,weekday
fraud_Yost-Rogahn,personal_care,4.66,F,97107,1530,0,14291,13,weekday
"fraud_Reichert, Huels and Hoppe",shopping_net,1.97,M,3818,3807,0,9573,13,weekday
"fraud_Schoen, Nienow and Bauch",personal_care,7.49,M,63453,519,0,21880,13,weekday
"fraud_Ledner, Hartmann and Feest",health_fitness,12.89,F,80120,320420,0,18425,13,weekday
fraud_Collier LLC,home,8.02,M,48034,75830,0,18640,13,weekday
"fraud_Moore, Dibbert and Koepp",misc_net,52.34,M,84532,9772,0,13195,13,weekday
"fraud_Schaefer, Fay and Hilll",entertainment,59.29,F,64114,545147,0,13932,13,weekday
fraud_Jakubowski Inc,home,48.73,M,21865,470,0,22192,13,weekday
fraud_Schuppe-Schuppe,food_dining,130.77,F,20776,3289,0,33903,13,weekday
fraud_Greenholt Ltd,health_fitness,5.49,F,79539,178,0,15550,13,weekday
"fraud_Hettinger, McCullough and Fay",home,20.86,M,35811,190178,0,19276,13,weekday
"fraud_Walter, Hettinger and Kessler",personal_care,71.32,M,82936,49,0,16259,13,weekday
"fraud_Berge, Kautzer and Harris",personal_care,73.32,M,82514,1645,0,18215,13,weekday
"fraud_Crist, Jakubowski and Littel",home,92.5,M,12575,2258,0,32440,13,weekday
"fraud_Schneider, Hayes and Nikolaus",food_dining,6.98,M,51632,7297,0,12964,13,weekday
fraud_Gleason-Macejkovic,shopping_net,23.25,F,70808,378909,0,17853,13,weekday
fraud_Gottlieb-Hansen,personal_care,11.51,M,44223,47772,0,21920,13,weekday
fraud_Bechtelar-Rippin,food_dining,34.69,F,85086,1312922,0,9537,13,weekday
fraud_Hermann-Gaylord,misc_pos,7.28,F,69165,1789,0,16038,13,weekday
fraud_Hamill-D'Amore,health_fitness,36.35,M,37302,3730,0,12765,13,weekday
fraud_Swift PLC,kids_pets,52.41,M,95629,832,0,14115,13,weekday
"fraud_Cronin, Kshlerin and Weber",health_fitness,74.89,F,66941,242,0,14055,13,weekday
"fraud_Romaguera, Wehner and Tromp",kids_pets,68.81,M,39439,4573,0,13843,13,weekday
fraud_Howe Ltd,misc_pos,8.52,F,98238,85,0,15105,13,weekday
"fraud_Walter, Hettinger and Kessler",personal_care,6.61,F,43408,269,0,22031,13,weekday
"fraud_Feil, Hilpert and Koss",food_dining,9.84,F,73669,1675,0,14498,13,weekday
"fraud_Romaguera, Wehner and Tromp",kids_pets,69.36,M,10604,11250,0,17678,13,weekday
fraud_Thiel PLC,misc_pos,3.61,M,22968,9815,0,18449,13,weekday
fraud_White and Sons,home,14.13,F,76050,5875,0,12222,13,weekday
"fraud_Mueller, Gerhold and Mueller",health_fitness,25.45,F,23106,976,0,9701,13,weekday
fraud_Botsford and Sons,home,94.79,M,75048,20328,0,14813,13,weekday
fraud_Kris-Padberg,shopping_pos,66.21,F,65066,6703,0,10096,13,weekday
fraud_Kutch-Ferry,home,18.48,M,60091,27020,0,14415,13,weekday
"fraud_Yost, Schamberger and Windler",kids_pets,65.96,F,15484,328,0,15509,13,weekday
fraud_Abbott-Steuber,personal_care,30.11,F,71854,36438,0,14879,13,weekday
"fraud_Mosciski, Gislason and Mertz",grocery_pos,67.58,F,30009,165556,0,10240,13,weekday
fraud_Kirlin and Sons,personal_care,51.74,F,82901,27971,0,15136,13,weekday
fraud_Bednar PLC,kids_pets,31.98,M,94619,381459,0,18999,13,weekday
fraud_Botsford PLC,home,19.16,F,57340,355,0,25765,13,weekday
"fraud_Weimann, Kuhic and Beahan",shopping_pos,13.02,F,84002,302,0,13141,13,weekday
fraud_Bins-Howell,personal_care,87.91,M,60091,27020,0,14415,13,weekday
fraud_Dooley Inc,shopping_pos,8.82,F,29911,1725,0,18663,13,weekday
fraud_Schumm PLC,health_fitness,68.01,M,32780,54767,0,14048,13,weekday
"fraud_Runolfsdottir, Mueller and Hand",entertainment,7.18,F,38949,297,0,23402,13,weekday
fraud_Kuphal-Toy,food_dining,53.57,M,50073,1195,0,18930,13,weekday
fraud_Bahringer-Streich,food_dining,8.74,F,26292,836,0,16204,13,weekday
"fraud_Wuckert, Wintheiser and Friesen",home,3.12,F,97014,1288,0,32760,13,weekday
fraud_Crona and Sons,kids_pets,23.45,M,77338,194500,0,12806,13,weekday
"fraud_Metz, Russel and Metz",kids_pets,28.26,F,33417,459921,0,23950,13,weekday
fraud_Abshire PLC,entertainment,61.87,M,70531,1261,0,19550,13,weekday
fraud_Prosacco LLC,personal_care,7.91,M,43321,267,0,7650,13,weekday
fraud_Fritsch and Sons,health_fitness,49.91,M,75238,1263321,0,24302,13,weekday
fraud_Gibson-Deckow,entertainment,41.88,F,64630,602,0,26112,13,weekday
"fraud_Boehm, Block and Jakubowski",misc_pos,8.55,M,78214,1595797,0,11042,14,weekday
"fraud_Hartmann, Rowe and Hermann",travel,4.54,F,12419,722,0,12866,14,weekday
"fraud_McDermott, Osinski and Morar",home,21.15,M,74047,7163,0,16044,14,weekday
fraud_Frami Group,entertainment,98.12,F,78584,18128,0,12847,14,weekday
fraud_Schiller Ltd,personal_care,4.98,M,77971,911,0,20445,14,weekday
fraud_Friesen Inc,shopping_pos,4.12,F,49895,765,0,19569,14,weekday
fraud_Stark-Batz,entertainment,75.65,M,72165,111,0,9341,14,weekday
fraud_Waelchi-Wolf,kids_pets,27.55,F,66941,242,0,14055,14,weekday
fraud_Feil-Morar,health_fitness,5.65,F,29061,13717,0,27813,14,weekday
fraud_Herman Inc,misc_pos,1.9,F,35554,1186,0,14303,14,weekday
"fraud_Towne, Greenholt and Koepp",shopping_net,3.07,F,79539,178,0,15550,14,weekday
fraud_Dare-Marvin,entertainment,91.81,M,21750,3766,0,15305,14,weekday
"fraud_Stanton, Jakubowski and Baumbach",shopping_net,5.73,M,76248,95035,0,14090,14,weekday
fraud_Torphy-Kertzmann,health_fitness,41.95,F,73564,551,0,20193,14,weekday
"fraud_McCullough, Hudson and Schuster",food_dining,64.83,F,43102,4512,0,12151,14,weekday
fraud_Baumbach Ltd,personal_care,192.65,F,31563,1324,0,36341,14,weekday
"fraud_Yost, Schamberger and Windler",kids_pets,73.93,F,29939,302,0,19243,14,weekday
"fraud_Schiller, Blanda and Johnson",home,26.07,M,11419,47211,0,32484,14,weekday
fraud_Jakubowski Inc,home,34.89,F,14586,10256,0,21018,14,weekday
fraud_Cartwright PLC,kids_pets,14.69,F,58531,307,0,34848,14,weekday
"fraud_Crist, Jakubowski and Littel",home,16.4,M,81005,151815,0,13885,14,weekday
fraud_Kerluke PLC,misc_net,45.69,M,62668,1512,0,8283,14,weekday
fraud_Kub-Heaney,health_fitness,10.85,F,24266,9521,0,17614,14,weekday
fraud_Medhurst PLC,shopping_net,2.62,M,28314,238602,0,11928,14,weekday
fraud_Flatley Group,misc_pos,6.76,F,82221,635,0,19173,14,weekday
fraud_Pouros-Conroy,shopping_pos,3.21,F,95567,1930,0,15551,14,weekday
fraud_Beier-Hyatt,shopping_pos,5.18,M,46322,23727,0,16041,14,weekday
fraud_Reilly LLC,home,41.46,M,76566,258,0,29976,14,weekday
fraud_Cruickshank-Mills,entertainment,25.09,M,19017,348,0,29469,14,weekday
"fraud_Runolfsdottir, Mueller and Hand",entertainment,40.75,M,78248,1595797,0,18275,14,weekday
"fraud_Altenwerth, Cartwright and Koss",shopping_net,9.62,F,84540,46,0,14141,14,weekday
fraud_McKenzie-Huels,food_dining,1.57,F,16114,606,0,10336,14,weekday
"fraud_Effertz, Welch and Schowalter",entertainment,67.86,M,17850,645,0,18864,14,weekday
fraud_Schoen-Quigley,kids_pets,316.87,F,21102,11751,0,22609,14,weekday
fraud_Champlin-Casper,home,79.52,M,35651,1312,0,25910,14,weekday
fraud_Bednar PLC,kids_pets,38.45,F,66018,5760,0,17267,14,weekday
"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,14.89,F,72011,4074,0,18283,14,weekday
fraud_Ruecker-Mayert,kids_pets,47.61,M,59014,1446,0,17526,14,weekday
fraud_Abbott-Steuber,personal_care,26.77,M,49613,680,0,21569,14,weekday
"fraud_Schroeder, Hauck and Treutel",entertainment,93.89,F,75092,46563,0,20209,14,weekday
"fraud_Cormier, Stracke and Thiel",entertainment,109.49,F,82901,27971,0,15136,14,weekday
"fraud_Reichert, Rowe and Mraz",shopping_net,304.13,F,12986,6120,0,17989,14,weekday
fraud_Spencer PLC,entertainment,75.88,M,13484,176,0,22658,14,weekday
fraud_Hamill-D'Amore,health_fitness,2.44,M,49705,937,0,24750,14,weekday
fraud_Kuhn LLC,misc_net,130.9,F,60958,2135,0,7916,14,weekday
fraud_Lemke-Gutmann,shopping_net,3.49,F,85020,1312922,0,16148,14,weekday
"fraud_Graham, Hegmann and Hammes",food_dining,61.27,M,45808,349,0,17182,14,weekday
fraud_Reilly and Sons,health_fitness,96.86,F,70732,1178,0,27239,14,weekday
fraud_Stark-Koss,home,181.45,M,7640,4664,0,22108,14,weekday
fraud_O'Keefe-Wisoky,food_dining,1.54,F,71960,1383,0,9617,14,weekday
fraud_Daugherty LLC,kids_pets,84.46,M,57732,1979,0,20391,14,weekday
"fraud_Larkin, Stracke and Greenfelder",entertainment,60.93,F,44265,51,0,23898,14,weekday
fraud_Torp-Lemke,misc_pos,108.54,F,46346,1423,0,9956,14,weekday
"fraud_Denesik, Powlowski and Pouros",home,14.78,F,24266,9521,0,17614,14,weekday
"fraud_Romaguera, Wehner and Tromp",kids_pets,32.16,M,39439,4573,0,13843,14,weekday
fraud_Rippin-VonRueden,health_fitness,1.75,F,58765,248,0,21060,14,weekday
fraud_Heller PLC,health_fitness,9.69,M,8323,804,0,22205,14,weekday
fraud_Kris-Padberg,shopping_pos,3.09,M,33710,341043,0,13464,14,weekday
fraud_Hills-Boyer,personal_care,200.49,F,10039,1577385,0,16204,14,weekday
fraud_Balistreri-Nader,misc_pos,12.8,M,55046,5211,0,14227,14,weekday
fraud_Cormier LLC,shopping_net,3.73,M,35131,4159,0,10202,14,weekday
fraud_Erdman-Ebert,personal_care,36.37,F,11796,4056,0,12982,14,weekday
fraud_Kemmer-Buckridge,misc_pos,427.99,M,84532,9772,0,13195,14,weekday
"fraud_Bahringer, Schoen and Corkery",shopping_pos,2.23,M,39439,4573,0,13843,14,weekday
fraud_Bogisich-Weimann,kids_pets,42.52,F,36869,59744,0,15312,14,weekday
"fraud_Swaniawski, Nitzsche and Welch",health_fitness,76.7,M,15056,1140,0,14448,14,weekday
"fraud_Gutmann, McLaughlin and Wiza",home,29.35,M,38922,3451,0,15210,14,weekday
"fraud_Hagenes, Kohler and Hoppe",food_dining,31.19,F,7980,2307,0,20574,14,weekday
fraud_Little Ltd,kids_pets,19.07,F,98027,50489,0,15290,14,weekday
fraud_Bode-Rempel,kids_pets,28.6,F,37138,22191,0,11489,14,weekday
"fraud_Kutch, Steuber and Gerhold",food_dining,36.31,M,7764,8097,0,22606,14,weekday
fraud_Kutch-Ferry,home,13.01,M,4210,23045,0,24601,14,weekday
fraud_Botsford and Sons,home,19.0,F,29320,530,0,13389,14,weekday
fraud_Runte-Mohr,food_dining,24.27,F,79548,932,0,25963,14,weekday
fraud_Kessler Inc,travel,6.56,F,4226,190,0,20356,14,weekday
fraud_Deckow-Dare,food_dining,50.74,M,88325,899,0,21317,14,weekday
fraud_Rolfson-Kunde,personal_care,62.67,M,51453,695,0,26111,14,weekday
"fraud_Roob, Conn and Tremblay",shopping_pos,127.32,F,71960,1383,0,9617,14,weekday
fraud_Marvin-Lind,personal_care,2.81,F,24970,4575,0,12498,14,weekday
fraud_Medhurst Inc,home,29.5,M,59871,218,0,11104,14,weekday
fraud_O'Hara-Wilderman,food_dining,5.24,F,85020,1312922,0,16148,14,weekday
fraud_Beer-Jast,kids_pets,149.21,F,57717,8007,0,31160,14,weekday
fraud_Barrows PLC,shopping_pos,4.0,F,64019,2368,0,13325,14,weekday
"fraud_Schneider, Hayes and Nikolaus",food_dining,36.6,M,84532,9772,0,13195,14,weekday
fraud_Kulas Group,health_fitness,38.82,F,58765,248,0,21060,14,weekday
"fraud_Berge, Kautzer and Harris",personal_care,55.49,F,32960,105638,0,14492,14,weekday
"fraud_Turcotte, Batz and Buckridge",health_fitness,24.04,M,50527,223,0,31682,14,weekday
fraud_Abbott-Rogahn,entertainment,74.63,M,68869,2202,0,18830,14,weekday
fraud_Swift PLC,kids_pets,16.98,F,29320,530,0,13389,14,weekday
fraud_Breitenberg-Hermiston,kids_pets,29.35,M,49440,128715,0,11187,14,weekday
fraud_O'Hara-Wilderman,food_dining,57.44,M,59710,286,0,13455,14,weekday
fraud_Mosciski Group,travel,2.48,M,33809,237282,0,27847,14,weekday
fraud_Jacobi Inc,health_fitness,39.8,M,71762,2501,0,14457,14,weekday
fraud_Bins-Howell,personal_care,8.39,F,75858,43,0,27856,14,weekday
fraud_Schumm PLC,health_fitness,122.82,F,75703,144160,0,15225,14,weekday
fraud_Emmerich-Rau,personal_care,13.5,F,45342,36784,0,30843,14,weekday
fraud_Ziemann-Waters,health_fitness,55.51,F,25526,21902,0,16549,14,weekday
"fraud_Goyette, Howell and Collier",shopping_pos,7.91,F,5733,5895,0,18443,14,weekday
fraud_Volkman-Predovic,shopping_net,3.82,M,90250,93193,0,11223,14,weekday
"fraud_Reinger, Weissnat and Strosin",food_dining,71.36,M,4287,3224,0,10367,14,weekday
fraud_Lind-Buckridge,entertainment,48.95,F,2908,203571,0,10999,14,weekday
"fraud_Heathcote, Yost and Kertzmann",shopping_net,7.46,F,29819,1523,0,15195,14,weekday
fraud_Dibbert-Green,entertainment,1.6,F,29939,302,0,19243,14,weekday
fraud_Will Ltd,food_dining,1.62,F,58569,77,0,13172,14,weekday
fraud_Kutch-Wilderman,home,27.4,F,63131,927396,0,24044,14,weekday
fraud_Runte-Mohr,food_dining,89.8,F,38740,466,0,25849,14,weekday
"fraud_Dare, Fritsch and Zboncak",health_fitness,121.51,M,13752,782,0,9265,14,weekday
fraud_Thiel PLC,misc_pos,438.76,M,75048,20328,0,14813,14,weekday
fraud_Pagac LLC,shopping_pos,183.68,F,46346,1423,0,9956,14,weekday
"fraud_Prosacco, Kreiger and Kovacek",home,74.35,F,17041,213,0,19687,14,weekday
"fraud_Moore, Dibbert and Koepp",misc_net,115.91,F,60958,2135,0,7916,14,weekday
"fraud_Quitzon, Green and Bashirian",shopping_pos,26.22,F,10962,5950,0,19915,14,weekday
fraud_Ratke and Sons,health_fitness,145.0,F,64726,467,0,27621,14,weekday
"fraud_Hermiston, Russel and Price",food_dining,5.32,M,74875,1165,0,29644,14,weekday
fraud_Schmidt-Larkin,home,31.81,F,97452,1420,0,21974,14,weekday
fraud_Leannon-Ward,food_dining,16.72,F,67556,320,0,23638,14,weekday
fraud_Baumbach Ltd,personal_care,16.25,M,99783,145,0,31473,14,weekday
fraud_Bahringer-Streich,food_dining,51.77,M,48034,75830,0,18640,14,weekday
fraud_Fisher-Schowalter,shopping_net,6.06,M,53228,817312,0,7967,14,weekday
"fraud_Lang, Towne and Schuppe",kids_pets,69.86,F,30426,1100,0,27673,14,weekday
"fraud_Weber, Thiel and Hammes",kids_pets,8.33,M,24927,365,0,20390,14,weekday
fraud_Abbott-Steuber,personal_care,140.48,M,16878,1762,0,23261,14,weekday
"fraud_Hahn, Bahringer and McLaughlin",personal_care,101.52,F,44412,2644,0,15478,15,weekday
"fraud_Koss, Hansen and Lueilwitz",home,75.33,F,29809,2206,0,14254,15,weekday
"fraud_Roberts, Ryan and Smith",personal_care,16.32,F,72047,969,0,26302,15,weekday
"fraud_Yost, Schamberger and Windler",kids_pets,63.92,M,45879,6284,0,32795,15,weekday
fraud_Prosacco LLC,personal_care,64.21,F,76834,5908,0,23290,15,weekday
fraud_Rolfson-Kunde,personal_care,9.39,F,27807,6629,0,23160,15,weekday
"fraud_Hintz, Bauch and Smith",health_fitness,101.77,F,80120,320420,0,18425,15,weekday
fraud_Hickle Group,shopping_pos,126.78,M,95629,832,0,14115,15,weekday
fraud_Mohr Inc,shopping_pos,6.39,M,53120,9679,0,12692,15,weekday
"fraud_Monahan, Hermann and Johns",travel,7.36,M,80736,648,0,20564,15,weekday
"fraud_Weimann, Kuhic and Beahan",shopping_pos,283.62,F,53129,13973,0,16319,15,weekday
"fraud_Hermiston, Russel and Price",food_dining,7.62,M,43321,267,0,7650,15,weekday
"fraud_Weimann, Kuhic and Beahan",shopping_pos,9.17,F,77327,34153,0,11078,15,weekday
"fraud_Bahringer, Osinski and Block",food_dining,63.08,M,79063,686,0,16599,15,weekday
fraud_Daugherty LLC,kids_pets,26.85,F,71854,36438,0,14879,15,weekday
"fraud_Medhurst, Labadie and Gottlieb",travel,508.97,M,54559,795,0,14514,15,weekday
fraud_McKenzie-Huels,food_dining,348.97,F,29911,1725,0,18663,15,weekday
"fraud_Koss, McLaughlin and Mayer",food_dining,40.17,F,97014,1288,0,32760,15,weekday
fraud_Cartwright PLC,kids_pets,33.3,F,64114,545147,0,13932,15,weekday
fraud_Bode-Schuster,kids_pets,3.18,F,98233,14871,0,18933,15,weekday
fraud_Grimes LLC,entertainment,83.08,M,62571,1532,0,16802,15,weekday
